Vehicle_ID,Year,Battery_Capacity_kWh,Battery_Health_%,Range_km,Charging_Power_kW,Charging_Time_hr,Charge_Cycles,Energy_Consumption_kWh_per_100km,Mileage_km,Avg_Speed_kmh,Max_Speed_kmh,Acceleration_0_100_kmh_sec,Temperature_C,CO2_Saved_tons,Maintenance_Cost_USD,Insurance_Cost_USD,Electricity_Cost_USD_per_kWh,Monthly_Charging_Cost_USD,Resale_Value_USD,Make_BMW,Make_Chevrolet,Make_Ford,Make_Hyundai,Make_Kia,Make_Mercedes,Make_Nissan,Make_Tesla,Make_Volkswagen,Model_Bolt EUV,Model_Bolt EV,Model_EQC,Model_EQS,Model_EV6,Model_F-150 Lightning,Model_ID.3,Model_ID.4,Model_Ioniq 5,Model_Kona Electric,Model_Leaf,Model_Model 3,Model_Model S,Model_Model X,Model_Model Y,Model_Mustang Mach-E,Model_Niro EV,Model_Q4 e-tron,Model_e-tron,Model_i3,Model_i4,Model_iX,Region_Australia,Region_Europe,Region_North America,Vehicle_Type_SUV,Vehicle_Type_Sedan,Vehicle_Type_Truck,Usage_Type_Fleet,Usage_Type_Personal
-1.6978821517032021,0.17570524127238202,-0.9766935861293685,0.1944818592353544,-0.9971532711213522,-1.4965101632704503,0.9592539804593105,0.7522176808554513,-0.8818517624528953,1.7156941790028657,0.7012453683298708,1.1179873769971627,-0.7222045459238134,-1.597369574458873,1.7153726883704468,-1.520073118892976,-1.6745502433822939,0.045085063947314305,0.8770583974412103,-0.8821628959354618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6978821517032021,0.17570524127238202,-1.626287475554777,-0.5394412563024934,-1.472649676911443,0.6463436058291957,-0.7207906108652763,-0.34881546304467803,1.6522508243431215,1.3961902050298893,0.28719850990962636,-0.19014345134589367,0.9277161889020811,-0.895730908809327,1.3958345636497507,-0.2651816556702141,-1.1997346540486424,-0.4653118863996403,1.3403337057868359,-0.9319820447704908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.6978821517032021,-0.52664748866376,1.699477646952553,-0.3530480841024056,2.1411230070932468,1.05540740278368,-0.29136217272401416,-1.4126250664926678,-1.1076365841275928,-1.4841314456601762,1.2040165535544527,-0.07639294453345398,-0.9457421938679669,0.7506885343485185,-1.484742456980525,1.2084523561877079,-1.450806206681904,-0.5929111239863787,-1.2156278095326534,1.8321713792207046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6978821517032021,0.526881606240453,-1.1322849368899452,0.6604647897355754,-1.1434598575183033,1.5372583522211682,-0.6981891141209994,-0.8523128260025663,-1.027947823536523,-1.3959405096493227,1.2680952340242528,1.0611121235909426,-0.913808244161659,-1.1180322682230446,-1.3959818667803316,-0.5395692386073012,0.03512747216801172,0.045085063947314305,-1.1174112428692038,-1.4123681333566371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6978821517032021,-1.5801765835679729,-0.8950081269800658,-1.4248088242529142,-0.5436028532908042,1.4106087069007407,-0.690655281872907,-1.7358821283138801,-0.7862252497436113,0.7597811204156574,0.7456075317320394,-1.6689000399076095,1.2577003358672605,-0.3191367578299973,0.760308737816366,1.5192970305639883,1.6184154265287842,1.193478202227962,0.9834003293757628,-0.9440321638027903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6978821517032021,-1.5801765835679729,-1.1789623421181186,1.3943879052734232,-1.048360576360285,-1.6901239888752417,2.6091632427915283,-1.5850288327973143,1.6124064440475872,1.126959325014791,-1.2013985286964899,0.5776724696380742,-0.02497997733609638,-0.1663045732330664,1.1271858439771654,0.09938925872171972,1.2102106572815083,-1.1033080743333332,0.4165994507632578,-1.366325887501881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6978821517032021,-0.52664748866376,-0.9105672620561235,-0.6093386958775275,-0.67527878104806,0.5386186201543496,-0.6379184561362607,-0.9933704529790954,-0.6879424450146255,1.149596418734807,-0.0036201168379264245,0.6914229764505138,-0.79139477028748,-0.8748901563642911,1.1496718601612141,-1.663982690363476,-1.3090447177801305,-0.33771264881290153,0.3381621597199029,-0.6972745024249569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.6978821517032021,0.17570524127238202,1.4271927831215436,-0.23655235147735038,1.0950309143550472,0.5226054466080884,-0.30642983722019884,1.1695131606610163,-1.075761079891165,0.733110818027834,-0.03812402170627955,-1.6404624132044996,-1.6216774626514783,0.5214402574531222,0.7330888234883066,-1.704277370375216,0.3408540566670174,1.4486766774014395,0.9363962243014949,1.1404585762621426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6978821517032021,-0.17547112369568896,1.3493971077412552,0.8585075351981697,1.9875010913764484,-0.5721133267362959,0.19833692340198641,-0.5897889091295818,1.5778746477914571,0.9244894096030776,-1.4971462847109502,0.6629853497474039,-1.0468663679379409,-0.7915271465841469,0.9248116983207244,0.8477190303683207,-1.4832576318521897,-0.4653118863996403,0.9142861666116016,0.8170837401416293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6978821517032021,1.580410701144666,1.5361067286539472,0.6837639362605868,1.5558966615054428,-1.3844179484466237,2.0516596564326965,-0.10588288325176692,-0.5126271717142722,-0.8983220881001587,0.030883788030427402,-1.6973376666107194,-0.5891464221475315,1.223078923102668,-0.8989225616592488,0.9820346304074543,1.4322467242360937,0.6830812518810077,-0.6007221787573647,1.3713892156274035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6978821517032021,0.526881606240453,-0.7160780736054024,1.0798494271857737,-0.4265575841732433,1.2941492629279339,-0.6831214496248147,1.2184915033612,-1.7132711646197225,-0.13614505995740517,0.9969931243443311,0.09423281568520553,-1.4620077141199401,-0.34692442775671184,-0.13558148593758562,-0.4820054100191011,-0.04173116639319083,1.3210774398147007,-0.14780590183306533,-1.0576989582567193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.6978821517032021,-1.2290002185999018,-1.4123493682589838,0.2643792988103869,-1.5970102753488513,-0.10190832169608828,-0.6077831271438916,0.4720615606104006,1.1475553405996803,1.529257688189583,-1.6548784212519954,-0.2754563314552234,-1.573776538092017,-0.6664826319139309,1.529567186218042,0.18765379589029318,-0.9435391921779673,-0.5929111239863787,1.094403825449912,-1.5276536005163974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.6978821517032021,0.878057971208524,0.9526391633017841,-0.9937746135402095,1.0657695970756569,-1.4251787538371061,2.4509527655815897,-0.0471088720115465,-0.32934302235481144,1.3007991394606617,0.44000151718376385,-0.2754563314552234,-1.249114716077889,1.646840889485067,1.3011566007695443,0.43134067024700684,1.191422990077659,-1.6137050246802878,-0.43928314845063315,0.8215800532133829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-1.6978821517032021,0.878057971208524,-0.7938737489856909,-0.213253204952339,-1.0849372229595229,-1.6333500099384985,1.6523665472838036,-0.22930830685622983,-0.2709045979213606,-0.28372641374561614,-0.3486591655214629,-0.1048305712365639,1.4599486840072085,-0.18714532567810246,-0.2835158029379079,0.4121527273842735,1.1367679582119148,-1.3585065495068105,-0.8038886825081261,-0.5057315655682569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6978821517032021,1.229234336176595,0.5675505701693567,-0.7724327215526039,1.1242922316344373,0.8457804036326276,-0.46464031443013754,-0.23126744056423718,0.7703618738019499,1.200366563056675,-0.9056507726820298,-1.2992108927671804,-1.1586351919100175,-1.3055990402283688,1.2005612652093254,0.7748048474899341,1.6765205572810524,-1.4861057870935492,-0.136637571081948,0.3208706295429106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.6978821517032021,-1.5801765835679729,-0.6538415333011717,1.6739776635735564,-0.8947386606434865,-1.6624648709317003,2.353012946356389,-1.1109184754595363,-0.11418336875892354,1.0453720581255228,-0.1564231241120639,1.1179873769971627,-0.3283524995460191,0.4172364952279421,1.0455261009929875,0.41982790452936686,-0.332086023179956,-0.8481095991598562,0.10848300992518467,-1.2017608290757023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6978821517032021,1.580410701144666,0.4469672733299094,0.008088687035265005,0.868255705439773,0.5691892241972114,-0.37423432745302976,-0.22734917314822248,1.5088110552791962,0.59412133481717,-1.6647366797858107,-0.8442088655174218,1.5451058832240288,0.27829814559436866,0.5946223027760051,-0.412928815713261,1.1999628388066814,0.42788277670753017,1.3817050875257575,1.055388332944566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6978821517032021,-1.5801765835679729,1.0965611627553178,1.11479814697329,1.212076183472608,1.1325617844156644,-0.45710648218204525,0.3114125965537981,-1.0731047878714624,-0.16010288750173848,-1.019020745820906,-0.4460820916738829,-1.6429667624556834,-1.3959089674901914,-0.16043445119363986,-1.669739073222296,-0.46018375411529355,-1.4861057870935492,-0.90534244649074,0.8393854529775268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6978821517032021,0.878057971208524,-0.3932260207772053,0.6255160699480592,-0.528972194651109,-0.8152224160295303,-0.08794870202552157,-0.16073862707597267,0.6561413169547501,0.5247473054430928,1.4751186632343745,1.658302284356251,0.8372366647342094,1.0702467385057373,0.5247973051518531,-0.27669442138785416,-0.5472902111513231,-1.1033080743333332,-0.15486299198884387,-0.22696015511953854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.6978821517032021,1.229234336176595,0.2485883011101741,0.2643792988103869,0.5024892394473955,-1.2781487058214376,1.042126135188326,-1.5909062339213365,-0.5737218881674258,0.2586833463185611,0.1787576660376575,-1.4129613995796202,-0.22190600052499354,0.8826799665004131,0.25851553455127296,-1.320518513120549,-0.22106798970266342,-1.3585065495068105,-0.6532618912474037,0.3624165623259132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6978705976331265,-1.5801765835679729,0.12800500427072672,-0.01521045948974472,-0.00958381294193294,-0.6871170276594427,0.09286327192869405,1.4261596764099789,-1.7132711646197225,1.1899995126077343,1.1645835194191914,-1.4982742796889499,-0.5997910720496339,1.5773717146682804,1.1899099943853018,0.9647654818309943,1.0103781970223817,0.17268430153405304,0.2217849160959407,-0.017611818498694542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.6967151906255502,-0.17547112369568896,-1.4201289357970126,0.35757588491043074,-1.3117124318747968,-0.9826328667404401,-0.3968358241973066,0.5092851010625402,0.9775526513387315,-0.5132074660804603,1.4554021461667441,-0.1048305712365639,-1.5099086386794016,0.18798821833254586,-0.5131098629224082,0.48314811597638696,0.3254823289547769,1.3210774398147007,0.35988375373149656,-0.9758660603508053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-1.695559783617974,-1.2290002185999018,1.6489104579553657,0.648815216473069,2.119177019133704,1.2941492629279339,-0.4495726499339529,0.5680591123027606,0.6694227770532618,-1.152201212587442,-0.3880921996567245,-0.9863969990329714,0.7361124906642356,-1.4375904723802635,-1.1521861123638004,0.5445495331371337,0.7678464931181427,1.703875152574916,-0.47395353173888444,0.7670847387837302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.694404376610398,-1.5801765835679729,1.337727756434212,-0.923877173965177,1.9070324688581253,0.33772607930125764,-0.2084900179949987,0.7208715415273338,-1.460923422748002,1.178467944163159,-0.45217088012652407,-0.6451454785956523,-0.2378729753781475,1.4245395300713495,1.1780752490252762,-1.6620638960772027,0.26228744836001033,-0.08251417363942443,0.19132288932260325,1.0794885710091648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.693248969602822,-1.2290002185999018,-0.10149223810112376,-1.5529541301404743,-0.5070262066915664,-1.3130865390132795,0.7181713485203565,0.2291289808174895,0.6003591845410019,-0.5679824161921934,1.563842990038713,0.03735756227898569,-0.05159160209135265,-1.4375904723802635,-0.5675496915785267,0.045663018706066316,-0.10663401673376187,-0.2101134112261628,-0.3938976420359475,-0.35627411906316986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6920935625952458,1.580410701144666,-1.6963424812347268,1.6390289437860386,-1.7067402151465645,1.378582359808219,-0.7509259398576457,-1.3812789271645503,1.4238097106487217,-0.4097357817366473,0.6420958171269787,-0.13326819793967382,0.10275582148913429,0.4658649175996928,-0.41014757829018383,1.237234270481808,0.29132293403868686,-0.2101134112261628,-0.10740567928989302,-1.0909716749876954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6909381555876697,-0.17547112369568896,0.6959134345468325,-0.4112959504149332,0.9706703159176387,1.4615597136388436,-0.57011396590343,-0.24302224281228127,1.3228706139000337,0.08073931601002729,-1.3887054408389812,1.5729894042469212,-0.7488161706790697,-1.0694038458512938,0.08099435415088622,-1.5642053874772626,1.15384765566996,-0.4653118863996403,0.14558129120280947,0.6444253181862941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
